entry_key,type,entry,missing_type,platform,version,package_name,expected_package,detected_package,os_platform,os_version,os_package,current_manager,suggested_platform,suggested_version,suggested_package,description,status
python-more-itertools,B.1a,python-more-itertools,,debian,trixie,python-more-itertools,,python3-more-itertools,,,,,,,,Package 'python-more-itertools' not found in debian trixie; detected existing package: 'python3-more-itertools',ok
python-more-itertools,B.1a,python-more-itertools,,fedora,41,python-more-itertools,,python3-more-itertools,,,,,,,,Package 'python-more-itertools' not found in fedora 41; detected existing package: 'python3-more-itertools',ok
python-more-itertools,B.1a,python-more-itertools,,fedora,42,python-more-itertools,,python3-more-itertools,,,,,,,,Package 'python-more-itertools' not found in fedora 42; detected existing package: 'python3-more-itertools',ok
python-more-itertools,B.1a,python-more-itertools,,ubuntu,jammy,python-more-itertools,,python3-more-itertools,,,,,,,,Package 'python-more-itertools' not found in ubuntu jammy; detected existing package: 'python3-more-itertools',ok
python-more-itertools,B.1a,python-more-itertools,,ubuntu,noble,python-more-itertools,,python3-more-itertools,,,,,,,,Package 'python-more-itertools' not found in ubuntu noble; detected existing package: 'python3-more-itertools',ok
python-msgpack,A.2,python-msgpack,platform,alpine,edge,,,,,,,,,,py3-msgpack,Entry 'python-msgpack' missing version 'edge' for platform 'alpine'; suggested package: 'py3-msgpack',ok
python-msgpack,A.2,python-msgpack,platform,rhel,8,,,,,,,,,,python3-msgpack,Entry 'python-msgpack' missing version '8' for platform 'rhel'; suggested package: 'python3-msgpack',ok
python-msgpack,A.2,python-msgpack,platform,rhel,9,,,,,,,,,,python3-msgpack,Entry 'python-msgpack' missing version '9' for platform 'rhel'; suggested package: 'python3-msgpack',ok
python-msgpack,B.1a,python-msgpack,,arch,,python2-msgpack,,python-msgpack,,,,,,,,Package 'python2-msgpack' not found in arch ; detected existing package: 'python-msgpack',ok
python-msgpack,B.1a,python-msgpack,,debian,bookworm,python-msgpack,,python3-msgpack,,,,,,,,Package 'python-msgpack' not found in debian bookworm; detected existing package: 'python3-msgpack',ok
python-msgpack,B.1a,python-msgpack,,debian,trixie,python-msgpack,,python3-msgpack,,,,,,,,Package 'python-msgpack' not found in debian trixie; detected existing package: 'python3-msgpack',ok
python-msgpack,B.1a,python-msgpack,,fedora,41,python-msgpack,,msgpack,,,,,,,,Package 'python-msgpack' not found in fedora 41; detected existing package: 'msgpack',ok
python-msgpack,B.1a,python-msgpack,,fedora,42,python-msgpack,,python3-msgpack,,,,,,,,Package 'python-msgpack' not found in fedora 42; detected existing package: 'python3-msgpack',ok
python-msgpack,B.1a,python-msgpack,,ubuntu,jammy,python-msgpack,,python3-msgpack,,,,,,,,Package 'python-msgpack' not found in ubuntu jammy; detected existing package: 'python3-msgpack',ok
python-msgpack,B.1a,python-msgpack,,ubuntu,noble,python-msgpack,,python3-msgpack,,,,,,,,Package 'python-msgpack' not found in ubuntu noble; detected existing package: 'python3-msgpack',ok
python-multicast,,python-multicast,,,,,,,,,,,,,,,no_issues
python-multiprocess-pip,A.2,python-multiprocess-pip,platform,nixos,unstable,,,,,,,,,,python314Packages.multiprocess,Entry 'python-multiprocess-pip' missing version 'unstable' for platform 'nixos'; suggested package: 'python314Packages.multiprocess',ok
python-multiprocess-pip,B.2,python-multiprocess-pip,,,,,,,,,,pip,arch,,python-multiprocess,Entry 'python-multiprocess-pip' using pip but package 'python-multiprocess' available in arch ,ok
python-multiprocess-pip,B.2,python-multiprocess-pip,,,,,,,,,,pip,debian,bookworm,python3-multiprocess,Entry 'python-multiprocess-pip' using pip but package 'python3-multiprocess' available in debian bookworm,ok
python-multiprocess-pip,B.2,python-multiprocess-pip,,,,,,,,,,pip,fedora,41,python3-multiprocess,Entry 'python-multiprocess-pip' using pip but package 'python3-multiprocess' available in fedora 41,ok
python-multiprocess-pip,B.2,python-multiprocess-pip,,,,,,,,,,pip,ubuntu,jammy,python3-multiprocess,Entry 'python-multiprocess-pip' using pip but package 'python3-multiprocess' available in ubuntu jammy,ok
python-mysqldb,B.1a,python-mysqldb,,,,,,,,,,,,,,No distribution info found for entry 'python-mysqldb',ok
python-namedlist-pip,A.2,python-namedlist-pip,platform,nixos,unstable,,,,,,,,,,python313Packages.namedlist,Entry 'python-namedlist-pip' missing version 'unstable' for platform 'nixos'; suggested package: 'python313Packages.namedlist',ok
python-nclib-pip,A.2,python-nclib-pip,platform,nixos,unstable,,,,,,,,,,python314Packages.nclib,Entry 'python-nclib-pip' missing version 'unstable' for platform 'nixos'; suggested package: 'python314Packages.nclib',ok
python-netaddr,A.2,python-netaddr,platform,alpine,edge,,,,,,,,,,py3-netaddr,Entry 'python-netaddr' missing version 'edge' for platform 'alpine'; suggested package: 'py3-netaddr',ok
python-netaddr,A.2,python-netaddr,platform,arch,,,,,,,,,,,python-netaddr,Entry 'python-netaddr' missing version '' for platform 'arch'; suggested package: 'python-netaddr',ok
python-netaddr,A.2,python-netaddr,platform,debian,bookworm,,,,,,,,,,python3-netaddr,Entry 'python-netaddr' missing version 'bookworm' for platform 'debian'; suggested package: 'python3-netaddr',ok
python-netaddr,A.2,python-netaddr,platform,debian,trixie,,,,,,,,,,python3-netaddr,Entry 'python-netaddr' missing version 'trixie' for platform 'debian'; suggested package: 'python3-netaddr',ok
python-netaddr,A.2,python-netaddr,platform,opensuse,15.2,,,,,,,,,,python3-netaddr,Entry 'python-netaddr' missing version '15.2' for platform 'opensuse'; suggested package: 'python3-netaddr',ok
python-netaddr,A.2,python-netaddr,platform,nixos,unstable,,,,,,,,,,python314Packages.netaddr,Entry 'python-netaddr' missing version 'unstable' for platform 'nixos'; suggested package: 'python314Packages.netaddr',ok
python-netaddr,A.2,python-netaddr,platform,rhel,8,,,,,,,,,,python3-netaddr,Entry 'python-netaddr' missing version '8' for platform 'rhel'; suggested package: 'python3-netaddr',ok
python-netaddr,A.2,python-netaddr,platform,rhel,9,,,,,,,,,,python3-netaddr,Entry 'python-netaddr' missing version '9' for platform 'rhel'; suggested package: 'python3-netaddr',ok
python-netaddr,A.2,python-netaddr,platform,ubuntu,jammy,,,,,,,,,,python3-netaddr,Entry 'python-netaddr' missing version 'jammy' for platform 'ubuntu'; suggested package: 'python3-netaddr',ok
python-netaddr,A.2,python-netaddr,platform,ubuntu,noble,,,,,,,,,,python3-netaddr,Entry 'python-netaddr' missing version 'noble' for platform 'ubuntu'; suggested package: 'python3-netaddr',ok
python-netaddr,B.2,python-netaddr,,,,,,,,,,pip,fedora,41,python3-netaddr,Entry 'python-netaddr' using pip but package 'python3-netaddr' available in fedora 41,ok
python-netcdf4,A.2,python-netcdf4,platform,alpine,edge,,,,,,,,,,netcdf,Entry 'python-netcdf4' missing version 'edge' for platform 'alpine'; suggested package: 'netcdf',ok
python-netcdf4,A.2,python-netcdf4,platform,opensuse,15.2,,,,,,,,,,netcdf,Entry 'python-netcdf4' missing version '15.2' for platform 'opensuse'; suggested package: 'netcdf',ok
python-netcdf4,A.2,python-netcdf4,platform,rhel,8,,,,,,,,,,netcdf,Entry 'python-netcdf4' missing version '8' for platform 'rhel'; suggested package: 'netcdf',ok
python-netcdf4,A.2,python-netcdf4,platform,rhel,9,,,,,,,,,,netcdf,Entry 'python-netcdf4' missing version '9' for platform 'rhel'; suggested package: 'netcdf',ok
python-netcdf4,B.1a,python-netcdf4,,debian,bookworm,python-netcdf4,,python3-netcdf4,,,,,,,,Package 'python-netcdf4' not found in debian bookworm; detected existing package: 'python3-netcdf4',ok
python-netcdf4,B.1a,python-netcdf4,,debian,trixie,python-netcdf4,,python3-netcdf4,,,,,,,,Package 'python-netcdf4' not found in debian trixie; detected existing package: 'python3-netcdf4',ok
python-netcdf4,B.1a,python-netcdf4,,ubuntu,jammy,python-netcdf4,,libnetcdf-dev,,,,,,,,Package 'python-netcdf4' not found in ubuntu jammy; detected existing package: 'libnetcdf-dev',ok
python-netcdf4,B.1a,python-netcdf4,,ubuntu,noble,python-netcdf4,,python3-netcdf4,,,,,,,,Package 'python-netcdf4' not found in ubuntu noble; detected existing package: 'python3-netcdf4',ok
python-netcdf4,B.1b,python-netcdf4,,fedora,41,netcdf4-python,netcdf,,,,,,,,,Package 'netcdf4-python' differs from expected 'netcdf' in fedora 41,ok
python-netcdf4,B.1b,python-netcdf4,,fedora,42,netcdf4-python,netcdf,,,,,,,,,Package 'netcdf4-python' differs from expected 'netcdf' in fedora 42,ok
python-netifaces,A.2,python-netifaces,platform,rhel,8,,,,,,,,,,python3-netifaces,Entry 'python-netifaces' missing version '8' for platform 'rhel'; suggested package: 'python3-netifaces',ok
python-netifaces,A.2,python-netifaces,platform,rhel,9,,,,,,,,,,python3-netifaces,Entry 'python-netifaces' missing version '9' for platform 'rhel'; suggested package: 'python3-netifaces',ok
python-netifaces,A.2,python-netifaces,platform,ubuntu,jammy,,,,,,,,,,python3-netifaces,Entry 'python-netifaces' missing version 'jammy' for platform 'ubuntu'; suggested package: 'python3-netifaces',ok
python-netifaces,A.2,python-netifaces,platform,ubuntu,noble,,,,,,,,,,python3-netifaces,Entry 'python-netifaces' missing version 'noble' for platform 'ubuntu'; suggested package: 'python3-netifaces',ok
python-netifaces,B.1a,python-netifaces,,arch,,python2-netifaces,,python-netifaces,,,,,,,,Package 'python2-netifaces' not found in arch ; detected existing package: 'python-netifaces',ok
python-netifaces,B.1a,python-netifaces,,debian,bookworm,python-netifaces,,python3-netifaces,,,,,,,,Package 'python-netifaces' not found in debian bookworm; detected existing package: 'python3-netifaces',ok
python-netifaces,B.1a,python-netifaces,,debian,trixie,python-netifaces,,python3-netifaces,,,,,,,,Package 'python-netifaces' not found in debian trixie; detected existing package: 'python3-netifaces',ok
python-netifaces,B.1a,python-netifaces,,fedora,41,python-netifaces,,python3-netifaces,,,,,,,,Package 'python-netifaces' not found in fedora 41; detected existing package: 'python3-netifaces',ok
python-netifaces,B.1a,python-netifaces,,fedora,42,python-netifaces,,python3-netifaces,,,,,,,,Package 'python-netifaces' not found in fedora 42; detected existing package: 'python3-netifaces',ok
python-netifaces,B.1b,python-netifaces,,alpine,edge,py-netifaces,py3-netifaces,,,,,,,,,Package 'py-netifaces' differs from expected 'py3-netifaces' in alpine edge,ok
python-netifaces,B.1b,python-netifaces,,opensuse,15.2,python2-netifaces,python3-netifaces,,,,,,,,,Package 'python2-netifaces' differs from expected 'python3-netifaces' in opensuse 15.2,ok
python-networkmanager,A.2,python-networkmanager,platform,alpine,edge,,,,,,,,,,networkmanager,Entry 'python-networkmanager' missing version 'edge' for platform 'alpine'; suggested package: 'networkmanager',ok
python-networkmanager,A.2,python-networkmanager,platform,arch,,,,,,,,,,,networkmanager,Entry 'python-networkmanager' missing version '' for platform 'arch'; suggested package: 'networkmanager',ok
python-networkmanager,A.2,python-networkmanager,platform,debian,bookworm,,,,,,,,,,python3-networkmanager,Entry 'python-networkmanager' missing version 'bookworm' for platform 'debian'; suggested package: 'python3-networkmanager',ok
python-networkmanager,A.2,python-networkmanager,platform,debian,trixie,,,,,,,,,,python3-networkmanager,Entry 'python-networkmanager' missing version 'trixie' for platform 'debian'; suggested package: 'python3-networkmanager',ok
python-networkmanager,A.2,python-networkmanager,platform,fedora,41,,,,,,,,,,NetworkManager,Entry 'python-networkmanager' missing version '41' for platform 'fedora'; suggested package: 'NetworkManager',ok
python-networkmanager,A.2,python-networkmanager,platform,fedora,42,,,,,,,,,,NetworkManager,Entry 'python-networkmanager' missing version '42' for platform 'fedora'; suggested package: 'NetworkManager',ok
python-networkmanager,A.2,python-networkmanager,platform,opensuse,15.2,,,,,,,,,,NetworkManager,Entry 'python-networkmanager' missing version '15.2' for platform 'opensuse'; suggested package: 'NetworkManager',ok
python-networkmanager,A.2,python-networkmanager,platform,nixos,unstable,,,,,,,,,,networkmanager,Entry 'python-networkmanager' missing version 'unstable' for platform 'nixos'; suggested package: 'networkmanager',ok
python-networkmanager,A.2,python-networkmanager,platform,rhel,8,,,,,,,,,,NetworkManager,Entry 'python-networkmanager' missing version '8' for platform 'rhel'; suggested package: 'NetworkManager',ok
python-networkmanager,A.2,python-networkmanager,platform,rhel,9,,,,,,,,,,NetworkManager,Entry 'python-networkmanager' missing version '9' for platform 'rhel'; suggested package: 'NetworkManager',ok
python-networkmanager,B.1a,python-networkmanager,,ubuntu,jammy,python-networkmanager,,python3-networkmanager,,,,,,,,Package 'python-networkmanager' not found in ubuntu jammy; detected existing package: 'python3-networkmanager',ok
python-networkmanager,B.1a,python-networkmanager,,ubuntu,noble,python-networkmanager,,python3-networkmanager,,,,,,,,Package 'python-networkmanager' not found in ubuntu noble; detected existing package: 'python3-networkmanager',ok
python-networkx,A.2,python-networkx,platform,alpine,edge,,,,,,,,,,py3-networkx,Entry 'python-networkx' missing version 'edge' for platform 'alpine'; suggested package: 'py3-networkx',ok
python-networkx,A.2,python-networkx,platform,opensuse,15.2,,,,,,,,,,python3-networkx,Entry 'python-networkx' missing version '15.2' for platform 'opensuse'; suggested package: 'python3-networkx',ok
python-networkx,A.2,python-networkx,platform,nixos,unstable,,,,,,,,,,python313Packages.networkx,Entry 'python-networkx' missing version 'unstable' for platform 'nixos'; suggested package: 'python313Packages.networkx',ok
python-networkx,A.2,python-networkx,platform,rhel,8,,,,,,,,,,python3-networkx-core,Entry 'python-networkx' missing version '8' for platform 'rhel'; suggested package: 'python3-networkx-core',ok
python-networkx,A.2,python-networkx,platform,rhel,9,,,,,,,,,,python3-networkx,Entry 'python-networkx' missing version '9' for platform 'rhel'; suggested package: 'python3-networkx',ok
python-networkx,B.1a,python-networkx,,arch,,python2-networkx,,python-networkx,,,,,,,,Package 'python2-networkx' not found in arch ; detected existing package: 'python-networkx',ok
python-networkx,B.1a,python-networkx,,debian,bookworm,python-networkx,,python3-networkx,,,,,,,,Package 'python-networkx' not found in debian bookworm; detected existing package: 'python3-networkx',ok
python-networkx,B.1a,python-networkx,,debian,trixie,python-networkx,,python3-networkx,,,,,,,,Package 'python-networkx' not found in debian trixie; detected existing package: 'python3-networkx',ok
python-networkx,B.1a,python-networkx,,fedora,41,python-networkx,,python-networkx-doc,,,,,,,,Package 'python-networkx' not found in fedora 41; detected existing package: 'python-networkx-doc',ok
python-networkx,B.1a,python-networkx,,fedora,42,python-networkx,,python3-networkx,,,,,,,,Package 'python-networkx' not found in fedora 42; detected existing package: 'python3-networkx',ok
python-networkx,B.1a,python-networkx,,ubuntu,jammy,python-networkx,,python3-networkx,,,,,,,,Package 'python-networkx' not found in ubuntu jammy; detected existing package: 'python3-networkx',ok
python-networkx,B.1a,python-networkx,,ubuntu,noble,python-networkx,,python3-networkx,,,,,,,,Package 'python-networkx' not found in ubuntu noble; detected existing package: 'python3-networkx',ok
python-nose,B.1a,python-nose,,arch,,python2-nose,,python-nose,,,,,,,,Package 'python2-nose' not found in arch ; detected existing package: 'python-nose',ok
python-nose,B.1a,python-nose,,debian,bookworm,python-nose,,python3-nose,,,,,,,,Package 'python-nose' not found in debian bookworm; detected existing package: 'python3-nose',ok
python-nose,B.1a,python-nose,,debian,trixie,python-nose,,,,,,,,,,Package 'python-nose' not found in debian trixie,ok
python-nose,B.1a,python-nose,,fedora,41,python-nose,,python3-nose,,,,,,,,Package 'python-nose' not found in fedora 41; detected existing package: 'python3-nose',ok
python-nose,B.1a,python-nose,,fedora,42,python-nose,,python3-nose,,,,,,,,Package 'python-nose' not found in fedora 42; detected existing package: 'python3-nose',ok
python-nose,B.1a,python-nose,,nixos,unstable,pythonPackages.nose,,,,,,,,,,Package 'pythonPackages.nose' not found in nixos unstable,ok
